Image URL,Web page URL,Subset,Labels,Local Path
,,,,/scratch/$USER/images/img_556.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIII/CAL/NTIII_CAL_290477-001.jpg,https://artuk.org/discover/artworks/a-grey-shorthorn-cow-169409,'train',' cow',/scratch/$USER/images/img_557.jpg
,,,,/scratch/$USER/images/img_558.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/AM/ESX_AM_417-001.jpg,https://artuk.org/discover/artworks/a-groom-holding-a-bay-horse-near-stables-3622,'train',' horse',/scratch/$USER/images/img_559.jpg
,,,,/scratch/$USER/images/img_560.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LAN/ASTL/LAN_ASTL_1922_53-001.jpg,https://artuk.org/discover/artworks/a-groom-with-a-chestnut-and-palomino-horse-in-the-grounds-of-astley-hall-150216,'test',' horse',/scratch/$USER/images/img_561.jpg
,,,,/scratch/$USER/images/img_562.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/WMR/RCS/WMR_RCS_RCSSC_P_286-001.jpg,https://artuk.org/discover/artworks/a-group-of-british-birds-146070,'validation',' bird',/scratch/$USER/images/img_563.jpg
,,,,/scratch/$USER/images/img_564.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/FCC/NTII_FCC_631059-001.jpg,https://artuk.org/discover/artworks/a-group-of-children-teasing-a-dog-with-a-cat-130888,'test',' dog',/scratch/$USER/images/img_565.jpg
,,,,/scratch/$USER/images/img_566.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIV/POLY/NTIV_POLY_1246537-001.jpg,https://artuk.org/discover/artworks/a-group-of-figures-and-horses-with-a-cottage-in-the-background-217797,'train',' horse',/scratch/$USER/images/img_567.jpg
,,,,/scratch/$USER/images/img_568.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/SS/ELC/SS_ELC_10722_000-001.jpg,https://artuk.org/discover/artworks/a-group-of-soldiers-with-a-grey-horse-208021,'test',' horse',/scratch/$USER/images/img_569.jpg
,,,,/scratch/$USER/images/img_570.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_45-001.jpg,https://artuk.org/discover/artworks/a-gypsy-encampment-7888,'test',' horse',/scratch/$USER/images/img_571.jpg
,,,,/scratch/$USER/images/img_572.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/IWM/IWM/IWM_IWM_3073-001.jpg,https://artuk.org/discover/artworks/a-handley-page-aeroplane-bombing-nabulus-by-night-6592,'test',' aeroplane',/scratch/$USER/images/img_573.jpg
,,,,/scratch/$USER/images/img_574.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LW/CTHA/LW_CTHA_9-001.jpg,https://artuk.org/discover/artworks/a-harbour-capriccio-with-boats-and-buildings-beyond-178862,'test',' boat',/scratch/$USER/images/img_575.jpg
,,,,/scratch/$USER/images/img_576.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NWM/COTC/NWM_COTC_PCF6-001.jpg,https://artuk.org/discover/artworks/a-harbour-scene-with-figures-and-fishing-boats-179678,'test',' boat',/scratch/$USER/images/img_577.jpg
,,,,/scratch/$USER/images/img_578.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NMM/NMMG/NMM_NMMG_BHC1252-001.jpg,https://artuk.org/discover/artworks/a-harbour-scene-with-fishing-boats-173331,'test',' boat',/scratch/$USER/images/img_579.jpg
,,,,/scratch/$USER/images/img_580.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NML/WARG/NML_WARG_WAG_2302-001.jpg,https://artuk.org/discover/artworks/a-harnessed-carriage-horse-with-a-groom-in-a-stable-97394,'validation',' horse',/scratch/$USER/images/img_581.jpg
,,,,/scratch/$USER/images/img_582.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CI/RJAH/CI_RJAH_11-001.jpg,https://artuk.org/discover/artworks/a-herd-of-jersey-cows-136951,'test',' cow',/scratch/$USER/images/img_583.jpg
,,,,/scratch/$USER/images/img_584.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTS/BROE/NTS_BROE_73_93-001.jpg,https://artuk.org/discover/artworks/a-herdsman-with-cattle-sheep-and-goats-195929,'test',' sheep',/scratch/$USER/images/img_585.jpg
,,,,/scratch/$USER/images/img_586.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG823-001.jpg,https://artuk.org/discover/artworks/a-herdsman-with-five-cows-by-a-river-113996,'test',' bird boat cow',/scratch/$USER/images/img_587.jpg
,,,,/scratch/$USER/images/img_588.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG2547-001.jpg,https://artuk.org/discover/artworks/a-herdsman-with-seven-cows-by-a-river-113997,'validation',' cow',/scratch/$USER/images/img_589.jpg
,,,,/scratch/$USER/images/img_590.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/GLW/CBCA/GLW_CBCA_1976_151-001.jpg,https://artuk.org/discover/artworks/a-hereford-cow-61921,'train',' cow',/scratch/$USER/images/img_591.jpg
,,,,/scratch/$USER/images/img_592.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIII/KEDH/NTIII_KEDH_108928-001.jpg,https://artuk.org/discover/artworks/a-hilly-landscape-with-herdsmen-cattle-and-sheep-172213,'train',' sheep',/scratch/$USER/images/img_593.jpg
,,,,/scratch/$USER/images/img_594.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG53-001.jpg,https://artuk.org/discover/artworks/a-hilly-river-landscape-with-a-horseman-talking-to-a-shepherdess-113998,'test',' cow dog horse sheep',/scratch/$USER/images/img_595.jpg
,,,,/scratch/$USER/images/img_596.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LSW/RBGM/LSW_RBGM_MN_CD3_282-001.jpg,https://artuk.org/discover/artworks/a-himalayan-oak-and-birds-nainee-tal-india-87635,'test',' bird',/scratch/$USER/images/img_597.jpg
,,,,/scratch/$USER/images/img_598.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/TATE/TATE/TATE_TATE_N01627_10-001.jpg,https://artuk.org/discover/artworks/a-hopeless-dawn-117694,'test',' chair diningtable',/scratch/$USER/images/img_599.jpg
,,,,/scratch/$USER/images/img_600.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/SGB/NTII_SGB_1271105-001.jpg,https://artuk.org/discover/artworks/a-horned-cow-in-a-landscape-with-others-132287,'test',' cow',/scratch/$USER/images/img_601.jpg
,,,,/scratch/$USER/images/img_602.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STC/INV/STC_INV_1977_526-001.jpg,https://artuk.org/discover/artworks/a-horse-183532,'train',' horse',/scratch/$USER/images/img_603.jpg
,,,,/scratch/$USER/images/img_604.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/DUR/B/DUR_B_1972_261-001.jpg,https://artuk.org/discover/artworks/a-horse-43742,'test',' horse',/scratch/$USER/images/img_605.jpg
,,,,/scratch/$USER/images/img_606.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/WAR/WARMS/WAR_WARMS_11-001.jpg,https://artuk.org/discover/artworks/a-horse-and-a-dog-55557,'validation',' dog horse',/scratch/$USER/images/img_607.jpg
,,,,/scratch/$USER/images/img_608.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NLW/NLW/NLW_NLW_gcf06198-001.jpg,https://artuk.org/discover/artworks/a-horse-and-a-dog-in-a-landscape-121586,'test',' dog horse',/scratch/$USER/images/img_609.jpg
,,,,/scratch/$USER/images/img_610.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/GL/GM/GL_GM_627-001.jpg,https://artuk.org/discover/artworks/a-horse-and-a-farrier-before-an-archway-86636,'train',' horse',/scratch/$USER/images/img_611.jpg
,,,,/scratch/$USER/images/img_612.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/GLW/CBCA/GLW_CBCA_1963_177-001.jpg,https://artuk.org/discover/artworks/a-horse-and-a-jockey-in-a-blue-cap-and-silks-62096,'test',' horse',/scratch/$USER/images/img_613.jpg
,,,,/scratch/$USER/images/img_614.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/LYP/NTII_LYP_500009-001.jpg,https://artuk.org/discover/artworks/a-horse-and-groom-outside-a-porch-132586,'train',' horse',/scratch/$USER/images/img_615.jpg
,,,,/scratch/$USER/images/img_616.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/AM/ESX_AM_457-001.jpg,https://artuk.org/discover/artworks/a-horse-and-rider-in-a-landscape-3948,'train',' horse',/scratch/$USER/images/img_617.jpg
,,,,/scratch/$USER/images/img_618.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/HRT/BUSMT/HRT_BUSMT_2004_108_2-001.jpg,https://artuk.org/discover/artworks/a-horse-being-led-over-a-packbridge-16192,'train',' horse',/scratch/$USER/images/img_619.jpg
,,,,/scratch/$USER/images/img_620.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG2554-001.jpg,https://artuk.org/discover/artworks/a-horse-being-shod-outside-a-village-smithy-114000,'train',' horse',/scratch/$USER/images/img_621.jpg
,,,,/scratch/$USER/images/img_622.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIII/ICK/NTIII_ICK_851849-001.jpg,https://artuk.org/discover/artworks/a-horse-called-wenn-with-his-groom-and-other-figures-at-newmarket-171969,'train',' horse',/scratch/$USER/images/img_623.jpg
,,,,/scratch/$USER/images/img_624.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIII/WALL/NTIII_WALL_584497-001.jpg,https://artuk.org/discover/artworks/a-horse-called-white-sorrel-in-a-landscape-167914,'test',' horse',/scratch/$USER/images/img_625.jpg
,,,,/scratch/$USER/images/img_626.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/LCNUG/LLR_LCNUG_1927_911-001.jpg,https://artuk.org/discover/artworks/a-horse-feeding-in-a-stable-81892,'test',' horse',/scratch/$USER/images/img_627.jpg
,,,,/scratch/$USER/images/img_628.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG4927-001.jpg,https://artuk.org/discover/artworks/a-horse-frightened-by-lightning-114001,'train',' horse',/scratch/$USER/images/img_629.jpg
,,,,/scratch/$USER/images/img_630.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/BRM/BIFA/BRM_BIFA_54_7-001.jpg,https://artuk.org/discover/artworks/a-horse-in-a-landscape-32997,'test',' horse',/scratch/$USER/images/img_631.jpg
,,,,/scratch/$USER/images/img_632.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/AM/ESX_AM_449-001.jpg,https://artuk.org/discover/artworks/a-horse-in-a-landscape-3940,'test',' horse',/scratch/$USER/images/img_633.jpg
,,,,/scratch/$USER/images/img_634.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/DUR/DBM/DUR_DBM_762-001.jpg,https://artuk.org/discover/artworks/a-horse-in-a-stable-45549,'train',' horse',/scratch/$USER/images/img_635.jpg
,,,,/scratch/$USER/images/img_636.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ES/RAG/ES_RAG_UNK_5-001.jpg,https://artuk.org/discover/artworks/a-horse-in-a-stable-73983,'test',' horse',/scratch/$USER/images/img_637.jpg
,,,,/scratch/$USER/images/img_638.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GMIII/MCAG/GMIII_MCAG_1963_297-001.jpg,https://artuk.org/discover/artworks/a-horse-in-platt-fields-manchester-with-platt-hall-in-the-distance-206412,'validation',' horse',/scratch/$USER/images/img_639.jpg
,,,,/scratch/$USER/images/img_640.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/DUN/DAGM/DUN_DAGM_18_1912-001.jpg,https://artuk.org/discover/artworks/a-horse-market-92720,'validation',' horse',/scratch/$USER/images/img_641.jpg
,,,,/scratch/$USER/images/img_642.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LAMS/LLR_LAMS_L_F34_1953_0_0-001.jpg,https://artuk.org/discover/artworks/a-horse-race-in-victoria-park-leicester-81212,'test',' horse',/scratch/$USER/images/img_643.jpg
,,,,/scratch/$USER/images/img_644.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/ERY/HORN/ERY_HORN_2009_4-001.jpg,https://artuk.org/discover/artworks/a-horse-with-a-cropped-tail-77939,'test',' horse',/scratch/$USER/images/img_645.jpg
,,,,/scratch/$USER/images/img_646.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/AM/ESX_AM_477-001.jpg,https://artuk.org/discover/artworks/a-horse-with-a-groom-3964,'train',' horse',/scratch/$USER/images/img_647.jpg
,,,,/scratch/$USER/images/img_648.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GMIII/MCAG/GMIII_MCAG_1963_296-001.jpg,https://artuk.org/discover/artworks/a-horse-with-groom-and-dog-in-platt-fields-manchester-204565,'train',' dog horse',/scratch/$USER/images/img_649.jpg
,,,,/scratch/$USER/images/img_650.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG822-001.jpg,https://artuk.org/discover/artworks/a-horseman-with-a-cowherd-and-two-boys-in-a-meadow-and-seven-cows-114002,'train',' bird cow dog horse',/scratch/$USER/images/img_651.jpg
,,,,/scratch/$USER/images/img_652.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/DBY/BXMAG/DBY_BXMAG_DERSB_3794-001.jpg,https://artuk.org/discover/artworks/a-horses-head-in-a-bridle-60640,'test',' horse',/scratch/$USER/images/img_653.jpg
,,,,/scratch/$USER/images/img_654.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LECC/LLR_LECC_L_F151_1957_0_0-001.jpg,https://artuk.org/discover/artworks/a-hunter-80445,'train',' horse',/scratch/$USER/images/img_655.jpg
,,,,/scratch/$USER/images/img_656.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LECC/LLR_LECC_L_F20_1935_16_3-001.jpg,https://artuk.org/discover/artworks/a-hunter-80461,'test',' horse',/scratch/$USER/images/img_657.jpg
,,,,/scratch/$USER/images/img_658.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LECC/LLR_LECC_L_F20_1935_16_4-001.jpg,https://artuk.org/discover/artworks/a-hunter-80462,'train',' horse',/scratch/$USER/images/img_659.jpg
,,,,/scratch/$USER/images/img_660.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LECC/LLR_LECC_L_F8_1958_0_0-001.jpg,https://artuk.org/discover/artworks/a-hunter-and-dog-in-the-grounds-of-quenby-hall-leicestershire-80519,'train',' dog horse',/scratch/$USER/images/img_661.jpg
,,,,/scratch/$USER/images/img_662.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG2145-001.jpg,https://artuk.org/discover/artworks/a-huntsman-114003,'validation',' dog',/scratch/$USER/images/img_663.jpg
,,,,/scratch/$USER/images/img_664.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG1096-001.jpg,https://artuk.org/discover/artworks/a-huntsman-cutting-up-a-dead-deer-with-two-deerhounds-114004,'test',' dog',/scratch/$USER/images/img_665.jpg
,,,,/scratch/$USER/images/img_666.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTI/ANT/NTI_ANT_353123-001.jpg,https://artuk.org/discover/artworks/a-huntsman-on-a-black-horse-near-a-cottage-99219,'train',' horse',/scratch/$USER/images/img_667.jpg
,,,,/scratch/$USER/images/img_668.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NML/WARG/NML_WARG_WAG_2311-001.jpg,https://artuk.org/discover/artworks/a-huntsman-with-his-horse-and-a-group-of-hounds-97402,'train',' horse',/scratch/$USER/images/img_669.jpg
,,,,/scratch/$USER/images/img_670.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CI/RJAH/CI_RJAH_9-001.jpg,https://artuk.org/discover/artworks/a-jersey-cow-136958,'train',' cow',/scratch/$USER/images/img_671.jpg
,,,,/scratch/$USER/images/img_672.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/SW/TOMT/SW_TOMT_POPMS_1982_74_3-001.jpg,https://artuk.org/discover/artworks/a-jockey-in-a-red-jacket-leading-a-grey-horse-159553,'validation',' horse',/scratch/$USER/images/img_673.jpg
,,,,/scratch/$USER/images/img_674.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIV/FENT/NTIV_FENT_10425-001.jpg,https://artuk.org/discover/artworks/a-jockey-in-the-duke-of-graftons-colours-with-a-chestnut-racehorse-and-a-pomeranian-dog-in-a-park-217655,'train',' dog',/scratch/$USER/images/img_675.jpg
,,,,/scratch/$USER/images/img_676.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/COMP/WAR_COMP_36-001.jpg,https://artuk.org/discover/artworks/a-jockey-on-a-bay-racehorse-54664,'test',' horse',/scratch/$USER/images/img_677.jpg
,,,,/scratch/$USER/images/img_678.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIV/HART/NTIV_HART_1548008-001.jpg,https://artuk.org/discover/artworks/a-king-charles-spaniel-and-an-owl-with-dead-game-birds-217517,'train',' bird',/scratch/$USER/images/img_679.jpg
,,,,/scratch/$USER/images/img_680.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG670-001.jpg,https://artuk.org/discover/artworks/a-knight-of-s-stefano-114006,'train',' diningtable',/scratch/$USER/images/img_681.jpg
,,,,/scratch/$USER/images/img_682.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/DUR/DBM/DUR_DBM_1078-001.jpg,https://artuk.org/discover/artworks/a-knight-on-a-horse-44381,'train',' horse',/scratch/$USER/images/img_683.jpg
,,,,/scratch/$USER/images/img_684.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WYL/LMG/WYL_LMG_043_06-001.jpg,https://artuk.org/discover/artworks/a-lady-and-a-dog-on-the-beach-38296,'train',' dog',/scratch/$USER/images/img_685.jpg
,,,,/scratch/$USER/images/img_686.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/VA/PC/VA_PC_2007BP0860-001.jpg,https://artuk.org/discover/artworks/a-lady-and-two-gentlemen-at-a-table-32464,'test',' diningtable',/scratch/$USER/images/img_687.jpg
,,,,/scratch/$USER/images/img_688.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG845-001.jpg,https://artuk.org/discover/artworks/a-lady-at-a-spinning-wheel-114009,'test',' chair',/scratch/$USER/images/img_689.jpg
,,,,/scratch/$USER/images/img_690.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_485-001.jpg,https://artuk.org/discover/artworks/a-lady-of-the-agar-family-8371,'test',' chair',/scratch/$USER/images/img_691.jpg
,,,,/scratch/$USER/images/img_692.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GMIII/MCAG/GMIII_MCAG_1979_475-001.jpg,https://artuk.org/discover/artworks/a-lady-seated-holding-a-small-dog-205590,'test',' dog',/scratch/$USER/images/img_693.jpg
,,,,/scratch/$USER/images/img_694.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GMIII/MCAG/GMIII_MCAG_1979_481-001.jpg,https://artuk.org/discover/artworks/a-lady-seated-holding-a-small-dog-205705,'test',' dog',/scratch/$USER/images/img_695.jpg
,,,,/scratch/$USER/images/img_696.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG844-001.jpg,https://artuk.org/discover/artworks/a-lady-teaching-a-child-to-read-and-a-child-playing-with-a-dog-la-maitresse-decole-114013,'train',' chair diningtable dog',/scratch/$USER/images/img_697.jpg
,,,,/scratch/$USER/images/img_698.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/BBO/HWM/BBO_HWM_80-001.jpg,https://artuk.org/discover/artworks/a-lady-with-a-bird-26953,'train',' bird',/scratch/$USER/images/img_699.jpg
,,,,/scratch/$USER/images/img_700.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/DUR/DBM/DUR_DBM_283-001.jpg,https://artuk.org/discover/artworks/a-lady-with-a-dog-44258,'train',' dog',/scratch/$USER/images/img_701.jpg
,,,,/scratch/$USER/images/img_702.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GLW/THON/GLW_THON_TBYDM_08_007_1-001.jpg,https://artuk.org/discover/artworks/a-lady-with-a-dog-62978,'test',' dog',/scratch/$USER/images/img_703.jpg
,,,,/scratch/$USER/images/img_704.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG6600-001.jpg,https://artuk.org/discover/artworks/a-landscape-at-sunset-with-fishermen-returning-with-their-catch-114017,'train',' boat dog',/scratch/$USER/images/img_705.jpg
,,,,/scratch/$USER/images/img_706.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG1344-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-a-carriage-and-horsemen-at-a-pool-114018,'validation',' dog horse',/scratch/$USER/images/img_707.jpg
,,,,/scratch/$USER/images/img_708.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG883-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-a-dead-tree-and-a-peasant-driving-oxen-and-sheep-along-a-road-114019,'train',' dog sheep',/scratch/$USER/images/img_709.jpg
,,,,/scratch/$USER/images/img_710.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG2572-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-a-farm-by-a-stream-114020,'train',' cow sheep',/scratch/$USER/images/img_711.jpg
,,,,/scratch/$USER/images/img_712.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG1345-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-a-farm-on-the-bank-of-a-river-114021,'test',' bird boat dog horse',/scratch/$USER/images/img_713.jpg
,,,,/scratch/$USER/images/img_714.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG971-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-a-high-dune-and-peasants-on-a-road-114022,'train',' dog',/scratch/$USER/images/img_715.jpg
,,,,/scratch/$USER/images/img_716.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG2283-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-a-river-at-evening-114023,'test',' boat cow dog',/scratch/$USER/images/img_717.jpg
,,,,/scratch/$USER/images/img_718.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG1342-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-a-river-at-the-foot-of-a-hill-114024,'train',' boat',/scratch/$USER/images/img_719.jpg
,,,,/scratch/$USER/images/img_720.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIV/HAMH/NTIV_HAMH_1140179-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-a-shepherd-under-an-awning-surrounded-by-sheep-and-a-goat-217211,'test',' sheep',/scratch/$USER/images/img_721.jpg
,,,,/scratch/$USER/images/img_722.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG2532-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-a-woman-driving-sheep-through-a-ruined-archway-114031,'test',' sheep',/scratch/$USER/images/img_723.jpg
,,,,/scratch/$USER/images/img_724.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIV/HAMH/NTIV_HAMH_1140174-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-an-antique-tomb-with-a-ruined-urn-a-herdsboy-and-shepherd-girl-cattle-sheep-and-a-goat-217206,'train',' sheep',/scratch/$USER/images/img_725.jpg
,,,,/scratch/$USER/images/img_726.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/MTE/CW_MTE_1-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-cattle-and-sheep-14795,'validation',' cow sheep',/scratch/$USER/images/img_727.jpg
,,,,/scratch/$USER/images/img_728.jpg
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/NG/NG/NG_NG_NG849-001.jpg,https://artuk.org/discover/artworks/a-landscape-with-cows-sheep-and-horses-by-a-barn-114034,'test',' cow horse sheep',/scratch/$USER/images/img_729.jpg
,,,,/scratch/$USER/images/img_730.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_135-001.jpg,https://artuk.org/discover/artworks/a-lane-in-south-wales-8272,'train',' horse',/scratch/$USER/images/img_731.jpg
,,,,/scratch/$USER/images/img_732.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1948_41-001.jpg,https://artuk.org/discover/artworks/a-lane-near-norwich-norfolk-47318,'train',' cow',/scratch/$USER/images/img_733.jpg
,,,,/scratch/$USER/images/img_734.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTI/OBK/NTI_OBK_1413432-001.jpg,https://artuk.org/discover/artworks/a-life-boat-near-the-shore-101973,'train',' boat',/scratch/$USER/images/img_735.jpg
,,,,/scratch/$USER/images/img_736.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/AM/ESX_AM_187-001.jpg,https://artuk.org/discover/artworks/a-light-bay-horse-with-a-stable-boy-3603,'test',' horse',/scratch/$USER/images/img_737.jpg
,,,,/scratch/$USER/images/img_738.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/LCNUG/LLR_LCNUG_1988_29-001.jpg,https://artuk.org/discover/artworks/a-lincoln-red-prize-shorthorn-bullock-aged-4-years-and-10-months-82013,'train',' cow',/scratch/$USER/images/img_739.jpg
,,,,/scratch/$USER/images/img_740.jpg
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NY/RTC/NY_RTC_TH_001-001.jpg,https://artuk.org/discover/artworks/a-little-bit-tipsy-christmas-eve-1996-the-old-hoss-10094,'train',' horse',/scratch/$USER/images/img_741.jpg
,,,,/scratch/$USER/images/img_742.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/BBO/MERL/BBO_MERL_M_22-001.jpg,https://artuk.org/discover/artworks/a-longhorn-cow-27020,'test',' cow',/scratch/$USER/images/img_743.jpg
,,,,/scratch/$USER/images/img_744.jpg
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIV/CHAH/NTIV_CHAH_1430497-001.jpg,https://artuk.org/discover/artworks/a-longhorn-cow-in-a-landscape-the-property-of-john-henry-whitmore-jones-of-chastleton-217967,'train',' cow',/scratch/$USER/images/img_745.jpg
,,,,/scratch/$USER/images/img_746.jpg
